CreditScore,Region,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
706,South India,Male,43,2,457960.04,1,0,0,838728.36,0
639,North India,Female,46,3,1937039.83,2,1,0,476972.83,1
701,West India,Female,42,9,0.0,2,1,0,1152028.53,0
494,West India,Male,31,10,339842.79,2,0,1,418888.4,0
465,South India,Male,35,0,787619.7,2,0,0,419098.01,0
673,North India,Female,37,0,484343.02,1,1,0,757377.06,0
651,North India,Male,37,5,885257.16,1,0,1,663823.65,0
824,West India,Male,46,10,1022507.23,1,1,0,475928.55,0
525,North India,Male,43,9,1038725.29,4,1,0,1050478.68,0
683,North India,Female,58,3,2219578.6,2,1,1,516871.73,0
712,South India,Male,60,1,628589.67,1,0,0,688208.68,1
680,North India,Female,36,2,1114925.04,1,0,0,352055.09,1
748,East India,Male,18,7,492661.36,1,1,0,746781.7,0
593,West India,Male,49,5,0.0,1,1,0,310515.63,1
724,South India,Female,30,1,562628.57,1,1,0,393722.79,0
700,West India,Male,27,6,389234.53,2,1,1,1022388.39,0
754,South India,Male,31,1,433352.3,2,1,1,568376.95,0
603,West India,Male,31,0,302062.96,2,1,0,1055136.79,0
543,South India,Female,42,4,1306030.32,1,1,1,1383716.71,0
593,North India,Male,18,9,0.0,2,1,1,554911.54,0
554,East India,Male,24,8,940920.46,2,1,0,510273.58,0
599,West India,Female,39,4,0.0,1,0,0,1058721.72,1
619,East India,Male,42,0,219472.43,1,1,0,758721.59,0
567,West India,Male,43,1,0.0,3,1,1,423972.71,0
650,South India,Female,27,3,1921462.61,4,0,0,828612.39,1
543,North India,Male,25,4,219087.51,1,1,0,190887.7,0
643,North India,Male,30,1,172986.28,1,0,1,458488.14,0
605,North India,Female,38,2,0.0,4,1,0,481655.23,0
639,North India,Female,52,5,0.0,1,0,0,577366.79,0
685,South India,Male,18,5,160952.79,3,1,1,535984.1,0
612,West India,Female,33,9,250759.65,2,1,1,657300.99,0
579,North India,Female,21,0,1814904.0,2,1,0,832197.28,0
591,South India,Male,18,9,0.0,2,1,0,370968.3,0
742,North India,Male,46,7,0.0,4,1,0,604006.82,1
764,West India,Male,41,10,973063.86,1,1,1,683046.22,0
603,East India,Female,40,5,0.0,2,0,1,376745.34,1
636,West India,Male,46,2,1252755.71,2,1,0,866959.91,0
496,North India,Female,30,1,1579040.97,2,1,0,680983.46,0
633,South India,Female,31,10,0.0,2,0,0,425174.31,0
519,West India,Male,60,8,120972.22,1,1,0,205007.58,0
606,South India,Male,33,10,153134.1,1,1,1,869754.6,0
746,East India,Female,44,7,0.0,1,0,1,1064716.76,0
514,North India,Male,36,2,2632772.14,1,1,1,716283.15,0
568,North India,Male,18,6,658485.99,1,0,1,288234.08,0
569,North India,Female,18,6,303029.22,1,1,1,504741.88,0
499,West India,Male,29,0,1428234.22,2,0,1,772775.23,0
727,South India,Male,47,5,240926.2,1,0,1,1764329.97,0
674,North India,Male,44,2,3493240.66,2,1,0,549156.12,0
812,North India,Male,46,9,811982.29,1,1,0,574366.93,0
560,South India,Male,25,2,0.0,1,1,1,651402.98,0
490,East India,Female,53,4,553689.08,1,1,1,866045.35,0
734,South India,Female,25,5,292850.06,1,1,0,286458.73,0
617,North India,Male,38,8,842241.67,3,0,0,916734.23,0
608,South India,Male,35,4,640108.17,2,1,0,757847.89,0
783,North India,Male,34,2,552613.61,1,1,1,683411.84,0
665,South India,Male,50,0,277377.22,3,1,0,1198484.69,0
731,South India,Male,28,2,4636437.14,1,1,0,288543.9,1
593,West India,Male,21,3,494659.96,2,1,1,451259.55,0
584,East India,Female,36,9,0.0,1,1,0,913924.56,0
617,North India,Male,31,6,710766.06,2,1,1,451800.1,1
710,West India,Male,73,4,1902599.19,1,0,1,1362889.14,0
654,East India,Male,43,2,7752092.28,2,1,1,577431.06,1
692,South India,Male,31,8,36417.17,2,0,1,496807.2,0
415,North India,Female,24,9,769154.17,2,0,0,1136602.44,0
480,West India,Male,18,5,1939550.75,1,1,1,814154.14,0
456,West India,Female,24,4,86724.94,3,0,1,910273.71,0
615,North India,Male,37,6,0.0,2,1,1,671609.26,0
524,South India,Female,51,9,1030051.61,2,1,0,674761.95,0
802,South India,Female,48,0,722422.19,2,1,0,865732.05,0
648,North India,Male,38,7,0.0,2,1,0,742981.08,0
669,West India,Male,32,6,0.0,1,0,1,979843.34,0
551,West India,Female,38,4,83738.16,2,1,0,1191883.27,1
549,West India,Male,30,5,142099.7,2,0,1,243809.79,0
789,South India,Female,54,8,0.0,2,1,1,310946.98,0
810,South India,Male,33,0,0.0,2,1,0,853011.97,0
687,South India,Male,35,10,1828972.81,1,0,0,397840.68,0
467,North India,Male,18,2,137741.28,2,1,0,633097.04,0
611,West India,Female,33,10,299734.41,2,1,1,287334.83,0
678,West India,Male,45,8,0.0,2,0,1,930529.38,0
629,West India,Male,24,2,626229.84,2,1,1,159319.31,0
459,West India,Female,27,5,524229.55,1,1,0,855945.35,0
816,South India,Male,44,9,1016149.0,2,1,1,765287.66,0
574,North India,Male,19,1,16795.57,1,1,1,438057.33,1
529,East India,Male,47,8,685071.03,1,1,0,501455.8,0
647,South India,Female,30,4,560773.05,1,1,0,777837.67,0
756,East India,Female,31,7,0.0,1,1,1,1353623.04,0
696,South India,Male,23,1,642004.2,1,1,1,876983.83,0
531,North India,Male,40,10,3667383.32,2,0,0,954766.94,1
516,West India,Female,63,7,144834.91,1,0,1,867950.34,1
452,West India,Female,44,4,0.0,2,0,0,966469.47,0
623,West India,Male,26,2,154834.75,2,1,1,347664.17,0
607,North India,Male,48,5,484039.74,2,1,0,375231.32,0
696,West India,Male,32,5,722908.82,2,0,1,343841.83,0
588,South India,Female,51,10,0.0,2,1,0,1434764.02,0
737,South India,Female,44,7,294694.76,1,0,1,334843.16,1
708,East India,Male,18,6,100178.08,1,0,1,1255388.09,0
584,West India,Male,24,8,107851.86,2,1,1,888370.04,0
685,North India,Male,46,0,0.0,2,1,1,593291.46,0
769,South India,Male,37,7,806394.94,2,1,0,637608.18,0
563,South India,Male,24,0,380226.88,1,1,1,349694.33,1
630,West India,Female,29,8,593727.33,2,0,1,803569.28,0
629,North India,Male,18,10,414364.71,2,1,0,1093429.35,0
617,West India,Female,35,9,1081843.41,1,1,1,548576.64,1
722,West India,Male,60,2,498060.58,2,1,0,1190440.83,1
729,North India,Female,44,2,154284.86,2,1,1,664679.47,0
686,North India,Male,60,2,487216.38,2,1,1,664307.96,0
682,South India,Male,45,0,427370.97,1,0,0,954508.3,0
599,West India,Female,47,6,110402.44,1,1,0,525626.21,0
679,South India,Male,57,3,1006734.09,2,1,0,457770.78,0
534,West India,Female,40,2,962991.14,1,1,0,593186.99,0
873,South India,Female,33,4,0.0,1,0,0,1066394.7,0
771,West India,Male,47,0,0.0,2,1,0,673881.68,0
736,North India,Male,51,10,391757.55,2,1,0,595691.66,0
686,North India,Female,30,4,0.0,3,1,0,588650.48,0
686,West India,Female,28,1,817912.94,1,1,0,575555.48,0
497,West India,Female,37,7,498711.16,1,1,0,264629.03,0
536,South India,Male,45,8,1797261.4,1,0,1,319557.47,0
547,South India,Female,44,8,1437980.73,3,1,0,394427.58,0
655,South India,Female,20,2,361005.57,2,1,1,936758.88,0
624,North India,Female,57,7,0.0,2,0,1,270634.99,0
723,West India,Female,28,1,0.0,2,1,1,180090.12,0
563,South India,Male,33,0,1593568.3,2,1,1,549488.32,0
742,South India,Male,26,0,960219.09,1,1,0,590693.09,0
576,South India,Female,65,6,413944.94,2,0,1,2041167.09,1
612,West India,Female,38,10,0.0,1,1,1,909964.28,0
730,North India,Male,26,0,46513.99,1,1,0,1016685.75,0
695,South India,Female,45,5,0.0,1,1,1,717880.05,0
537,South India,Female,44,7,681280.84,1,0,1,916464.88,1
745,West India,Female,33,9,0.0,2,1,1,466436.75,0
658,South India,Female,45,3,102331.01,3,0,1,298535.58,0
457,North India,Female,26,1,474650.43,1,1,1,1260186.63,0
574,East India,Female,30,10,3027663.86,2,0,0,256098.56,1
613,South India,Female,18,10,230047.54,1,1,1,805387.82,0
544,North India,Male,21,3,183653.95,1,1,0,616358.45,1
770,West India,Male,55,8,0.0,2,1,1,586352.81,0
616,West India,Male,54,1,903875.26,1,0,1,947520.66,1
691,South India,Male,36,4,128159.0,1,0,0,290901.34,0
668,South India,Male,54,10,370013.23,1,1,1,407598.69,0
713,North India,Female,34,1,74237.53,3,0,1,492676.4,0
800,South India,Female,33,0,0.0,1,1,1,307295.03,0
710,North India,Male,36,8,1444812.34,1,0,0,396518.24,0
806,South India,Female,34,4,777123.14,1,0,0,536476.77,0
713,South India,Male,33,5,1235918.99,1,1,1,313731.93,0
661,South India,Male,48,5,521630.41,2,0,1,575597.72,0
678,South India,Female,37,7,350337.32,1,1,0,167045.69,1
413,South India,Male,43,3,50044.36,2,1,1,410354.83,1
609,North India,Female,47,0,2615636.41,1,1,0,330684.92,0
637,North India,Male,40,6,0.0,2,0,0,630394.17,1
689,North India,Male,25,5,1915787.68,1,1,0,1069531.99,0
647,North India,Female,21,6,554681.21,2,1,0,399256.01,0
680,West India,Male,37,7,0.0,1,0,1,354603.49,0
530,West India,Female,34,4,1856801.79,3,1,0,944077.51,0
507,West India,Male,36,5,0.0,2,1,1,828439.89,0
543,South India,Male,35,1,1422047.04,2,1,1,489427.8,0
791,North India,Female,64,4,0.0,2,0,0,346523.02,0
535,West India,Female,21,2,1791553.06,2,0,0,613467.03,0
579,South India,Male,18,4,850238.41,1,0,0,483318.33,0
659,North India,Male,39,8,0.0,1,0,1,605365.87,0
506,East India,Female,31,2,123245.27,4,1,1,138628.83,0
571,North India,Male,39,2,1593220.92,1,1,1,292684.03,0
710,South India,Male,42,0,410229.74,2,0,0,842972.56,0
610,South India,Female,50,0,0.0,1,1,0,152175.79,0
801,West India,Male,19,6,562950.68,1,1,1,767972.99,0
497,East India,Male,29,8,0.0,1,0,1,1051064.42,1
618,East India,Male,40,1,53806.26,2,1,1,1169130.58,1
610,South India,Female,44,1,0.0,2,0,0,448654.22,0
649,West India,Female,60,0,248014.28,2,1,0,241795.19,0
539,North India,Female,46,4,0.0,2,1,0,808218.29,0
597,South India,Male,35,9,275249.32,1,1,1,728942.35,0
721,West India,Male,26,6,221300.3,1,1,0,459950.96,0
625,South India,Male,29,0,0.0,2,0,1,617681.26,0
553,North India,Male,29,10,270074.72,3,1,0,1928697.94,0
837,North India,Male,43,7,0.0,2,1,1,454282.68,0
654,South India,Male,38,0,0.0,2,1,1,592754.07,0
705,North India,Female,21,0,621959.93,2,1,0,303940.62,0
718,South India,Female,31,3,97855.74,1,0,0,1298088.67,0
643,North India,Male,45,1,680996.89,2,0,1,1148641.92,1
578,North India,Female,39,8,1081789.23,2,1,0,803943.67,0
667,North India,Female,42,9,164137.76,2,0,0,536861.67,0
586,West India,Male,40,1,70798.93,1,1,0,865344.68,0
683,West India,Male,53,6,661026.35,2,1,0,707057.06,0
635,South India,Female,38,1,871271.95,2,1,1,567552.63,1
742,South India,Male,31,0,3711811.44,1,1,0,423448.6,1
547,South India,Male,25,8,548166.71,1,1,0,751282.96,0
714,West India,Male,38,10,0.0,2,1,1,1103777.31,1
705,East India,Male,18,3,2996424.55,2,1,1,612160.09,0
628,North India,Female,33,6,112731.05,2,1,1,407847.46,0
715,North India,Female,33,0,1747600.07,3,1,0,907489.79,0
687,West India,Male,20,7,130181.8,1,1,0,1002392.52,0
710,North India,Female,25,5,141936.14,1,1,0,427404.52,0
704,East India,Female,44,1,242646.42,1,1,0,2074530.35,0
654,West India,Female,38,8,35715.8,2,1,1,1089014.27,0
596,South India,Male,37,0,638461.02,2,1,1,499368.81,1
595,South India,Female,39,8,146374.43,2,1,1,432135.62,0
630,West India,Male,37,9,0.0,1,1,0,567123.16,0
725,North India,Male,49,1,1526234.46,2,1,1,356189.58,0
706,West India,Male,37,5,726886.5,1,0,0,677549.98,0
740,North India,Male,19,8,672809.68,1,1,0,581901.51,0
749,East India,Male,53,2,1947146.02,2,1,1,336650.98,0
630,North India,Male,40,2,321708.61,1,1,0,381034.08,0
826,West India,Female,29,2,297467.68,3,0,0,446828.14,0
640,North India,Male,22,8,77323.86,2,1,0,440842.96,0
605,South India,Female,40,1,583947.9,2,1,0,503660.76,0
679,South India,Female,34,3,0.0,1,0,1,191398.57,0
693,North India,Male,53,7,0.0,1,1,0,373459.01,0
583,South India,Male,32,10,0.0,1,1,0,433419.95,0
635,North India,Female,26,7,350459.51,2,0,0,788625.24,0
609,South India,Male,45,4,1229541.94,2,0,1,2073765.31,0
662,South India,Female,46,1,35326.27,1,1,1,519543.27,0
721,West India,Female,37,5,152330.01,2,0,0,563295.02,1
626,North India,Male,43,7,0.0,1,0,0,356713.81,1
701,North India,Male,35,1,820419.71,2,0,1,511341.26,1
525,South India,Male,38,3,0.0,2,1,0,1153280.0,0
730,West India,Female,48,3,637163.85,2,1,0,465783.06,0
609,West India,Female,42,8,378052.26,1,0,1,2161977.74,0
607,South India,Female,34,9,808498.34,1,1,1,403673.5,0
686,West India,Male,50,0,0.0,2,1,1,842042.42,0
690,West India,Male,18,8,395145.13,3,1,1,1037587.57,0
639,North India,Male,58,7,0.0,2,1,1,257704.42,0
570,North India,Female,18,0,571957.42,2,1,0,812229.92,0
606,North India,Male,29,9,0.0,1,0,1,623520.94,0
658,North India,Male,35,5,0.0,2,1,1,505701.21,0
694,South India,Female,34,10,99516.29,2,0,1,321400.84,0
575,South India,Male,47,9,641162.26,4,1,0,965186.04,1
592,South India,Male,24,1,223260.06,2,0,0,155789.12,0
673,North India,Male,38,2,0.0,2,0,1,601550.55,0
642,West India,Male,29,4,2719917.8,4,0,0,518654.94,1
663,South India,Female,39,7,1460931.65,2,1,0,208062.18,1
414,South India,Male,35,5,0.0,1,0,0,370697.88,0
623,East India,Male,37,8,759252.16,3,1,1,649135.21,0
726,North India,Male,29,10,0.0,1,1,1,3055003.17,1
594,South India,Male,30,0,0.0,2,1,0,337322.39,1
693,West India,Male,39,4,666930.6,1,0,1,829959.58,0
541,West India,Male,46,3,281733.8,1,1,1,315456.82,0
509,North India,Female,29,7,217428.51,2,1,1,177976.9,0
687,West India,Male,26,4,163843.86,1,1,0,1335116.7,0
645,East India,Female,42,8,351497.56,2,0,0,521119.78,1
619,South India,Male,35,1,0.0,1,0,1,411660.71,0
726,North India,Female,45,7,612465.42,1,1,1,662364.08,0
621,West India,Male,26,0,379591.58,2,1,1,404529.37,0
593,North India,Male,18,7,0.0,2,1,1,282604.55,0
583,South India,Female,30,8,0.0,3,1,1,1379392.65,0
564,West India,Male,27,10,84605.39,1,0,0,255513.79,0
691,South India,Male,35,2,0.0,2,1,1,1567025.71,0
621,North India,Male,28,1,391383.16,2,1,1,626791.59,0
752,North India,Male,44,4,145275.11,1,1,1,983862.13,0
384,South India,Male,32,8,669211.2,1,1,1,581763.87,0
733,South India,Male,37,7,0.0,2,1,1,486855.76,0
682,West India,Female,37,0,2031234.69,2,0,1,416732.08,1
641,West India,Female,38,0,3817170.31,1,0,1,2266895.7,0
533,South India,Female,35,7,505630.84,1,1,0,657870.48,0
500,East India,Male,41,2,494310.64,1,1,0,1120044.99,0
717,East India,Male,27,0,0.0,1,1,1,827978.4,0
671,North India,Female,51,9,865953.35,1,0,1,763307.94,0
670,North India,Male,33,0,2562266.81,2,0,1,707399.91,0
640,North India,Female,21,3,391222.44,1,1,0,906141.62,0
726,North India,Male,38,5,211946.58,2,1,1,896374.28,0
597,North India,Male,26,8,0.0,3,1,0,693291.73,0
619,South India,Female,43,4,974379.18,1,0,0,294439.12,0
634,North India,Female,60,6,0.0,2,1,0,659457.9,0
630,North India,Female,27,8,1328924.87,1,0,0,347057.18,0
770,North India,Female,39,4,407890.21,1,1,0,2272124.15,0
537,North India,Female,18,6,398083.88,2,1,1,1358092.99,0
474,South India,Male,40,8,16163781.68,2,1,1,504908.64,1
519,North India,Female,26,5,80099.43,2,0,1,260802.51,0
711,East India,Female,29,8,1617925.89,1,0,1,1755983.32,0
640,North India,Female,23,5,370529.33,1,0,0,283790.17,0
506,East India,Male,44,10,0.0,1,0,0,919644.7,1
658,North India,Female,47,5,0.0,1,1,1,1763027.82,1
620,South India,Male,36,2,102659.89,1,0,1,644022.27,0
700,North India,Male,26,4,409486.1,2,0,0,536762.8,0
721,West India,Male,53,6,453499.81,3,1,1,1175850.41,0
876,North India,Male,27,1,478927.3,1,0,0,1550455.86,0
543,East India,Male,18,5,594420.65,1,0,0,575554.76,0
482,North India,Female,41,1,423079.44,2,1,0,283989.17,0
703,North India,Female,23,8,550278.85,1,1,1,481804.54,0
738,South India,Male,46,9,845160.62,2,1,1,476281.17,0
535,West India,Female,31,2,5322617.78,3,1,0,1868090.67,1
535,East India,Male,42,6,0.0,2,1,1,943972.26,0
680,South India,Male,51,6,329372.76,1,1,0,1297233.09,0
804,West India,Male,22,4,2087521.9,4,0,0,771880.56,0
571,West India,Female,29,9,293078.22,2,1,0,182668.52,0
657,South India,Male,35,1,0.0,2,0,1,642181.48,0
479,West India,Male,52,4,0.0,3,0,0,524462.43,0
632,North India,Male,28,1,1177986.56,1,1,1,608517.84,0
639,South India,Female,29,2,4745480.11,1,1,1,529654.62,0
782,West India,Female,41,7,0.0,1,1,1,543919.4,0
586,South India,Male,29,5,0.0,1,1,0,256123.75,1
711,West India,Male,37,9,2973963.52,2,0,1,320561.36,0
580,West India,Female,18,9,505334.04,1,1,0,1037703.22,0
658,West India,Female,60,9,2456072.22,2,0,1,529892.34,0
836,North India,Male,21,3,268255.59,1,0,1,874694.3,0
811,North India,Female,32,7,0.0,2,1,0,896674.84,0
826,North India,Female,35,9,0.0,1,1,1,411954.35,0
685,East India,Male,57,8,491232.65,2,1,0,923915.55,0
631,North India,Male,21,4,290700.69,3,1,1,1180249.73,1
675,South India,Male,57,0,0.0,1,1,1,1089333.74,0
691,North India,Female,44,5,531404.3,1,0,0,430544.29,0
685,North India,Male,40,8,3438737.34,2,1,1,615946.99,1
585,North India,Male,25,5,0.0,1,1,0,409239.72,0
582,North India,Female,42,5,202498.06,1,1,1,395420.86,0
596,South India,Female,28,4,372192.02,3,0,0,1476982.99,1
746,East India,Male,49,6,0.0,2,1,0,813917.68,0
756,West India,Male,25,3,901334.31,3,1,0,206114.73,0
900,West India,Male,34,3,244215.99,4,0,1,771401.89,0
688,South India,Female,29,3,1540241.41,1,1,1,490000.48,0
579,West India,Female,25,8,0.0,2,1,0,878864.73,0
606,East India,Male,44,9,4171542.16,1,1,0,574672.9,0
635,East India,Female,41,2,1050636.14,2,0,1,917071.15,0
785,North India,Female,49,9,140467.99,2,1,0,363527.8,0
715,West India,Male,18,2,616481.07,3,1,0,437725.84,0
528,North India,Female,47,10,2936606.41,4,0,1,1151108.1,1
644,South India,Male,63,2,479144.82,2,0,1,636847.91,0
517,North India,Female,31,2,139905.13,2,1,1,734427.06,0
703,West India,Male,56,7,865881.53,2,1,1,800620.91,1
586,South India,Male,33,8,761986.47,2,1,0,1734908.72,0
594,North India,Male,20,7,242599.25,2,1,1,329046.15,0
480,West India,Female,32,3,746362.27,1,1,0,1012488.29,0
718,South India,Male,47,9,1016331.62,2,0,0,737967.59,0
758,North India,Male,26,6,0.0,2,1,0,723093.06,1
587,South India,Female,29,3,0.0,2,1,0,506831.52,0
635,South India,Female,42,9,1998110.01,1,0,0,545566.4,0
606,North India,Female,36,0,0.0,2,0,0,846938.31,0
630,North India,Male,42,6,996503.18,2,1,0,727602.59,0
576,East India,Female,38,2,185535.1,1,1,0,409867.33,0
550,West India,Male,41,4,196198.74,1,1,1,620830.83,0
773,North India,Male,31,2,3710761.75,1,1,0,240847.57,1
412,South India,Male,38,0,0.0,2,0,0,561749.51,0
695,South India,Male,25,8,678060.91,1,1,0,941207.78,1
675,South India,Male,50,1,214345.74,1,1,1,632842.75,1
798,South India,Male,29,1,1472389.57,1,0,1,521307.19,1
628,North India,Female,48,5,0.0,1,0,1,1089807.67,0
616,North India,Male,33,0,1327843.64,2,0,1,368922.58,0
577,North India,Male,38,7,0.0,1,1,1,1395829.6,0
682,South India,Male,30,3,1299328.78,3,0,0,818874.34,1
586,East India,Female,24,2,0.0,3,0,1,1715473.41,0
548,East India,Male,18,4,0.0,2,1,1,600529.01,1
583,East India,Male,24,7,0.0,1,1,0,613814.55,0
564,East India,Male,32,0,1353728.44,1,0,0,588183.36,0
559,North India,Female,38,4,728230.74,2,1,0,914341.44,0
657,West India,Male,47,8,842944.35,1,1,1,387395.28,0
632,North India,Male,31,1,131008.96,2,0,0,409201.32,0
699,West India,Male,26,7,1306975.56,1,1,0,571799.04,1
663,West India,Female,20,1,244420.07,1,1,0,560869.07,1
541,South India,Male,41,6,2232482.55,1,1,0,761630.22,0
458,South India,Female,51,8,475556.93,3,1,1,1253673.75,0
554,North India,Male,49,4,481488.62,2,1,1,1134450.3,0
718,North India,Female,43,10,0.0,1,1,0,243498.09,0
716,East India,Female,43,8,124621.42,1,1,1,506359.3,0
738,West India,Female,54,0,516439.97,2,1,1,1038279.83,0
725,North India,Male,39,6,289125.55,2,1,0,1022153.68,0
747,North India,Male,43,3,614326.32,1,1,0,372566.42,0
686,North India,Male,32,6,70753.42,1,0,0,880672.71,0
812,East India,Female,21,0,0.0,1,0,1,423904.5,0
676,East India,Female,28,6,817996.73,2,0,0,170714.58,1
829,South India,Male,35,6,304030.36,2,1,1,375163.22,0
593,West India,Female,36,9,213288.12,2,1,0,332884.84,0
591,West India,Male,57,9,0.0,2,1,0,818835.34,0
632,North India,Female,36,6,118587.16,3,0,1,554117.29,0
646,East India,Male,48,9,254945.98,2,0,0,923541.19,0
621,South India,Male,31,1,256311.54,1,1,0,900679.47,0
698,North India,Male,32,5,0.0,2,1,1,308351.09,0
640,South India,Female,21,2,334287.79,1,1,1,1011685.84,0
595,South India,Female,27,10,205956.76,1,0,1,337845.5,0
614,South India,Male,41,5,0.0,2,1,0,1094443.22,0
759,West India,Male,36,4,0.0,1,0,1,803007.61,0
678,West India,Male,46,10,1341107.7,1,1,1,454652.36,0
499,West India,Male,37,3,1057723.08,2,1,0,722459.83,0
785,South India,Male,32,7,308879.7,1,1,0,126161.14,0
689,South India,Male,59,1,413324.75,1,1,1,1816027.03,0
707,North India,Male,34,6,241182.61,1,0,1,820113.61,0
733,South India,Female,48,3,748812.39,1,1,0,1240943.69,0
738,North India,Female,31,6,923889.34,1,1,0,787181.86,1
567,East India,Male,43,4,101669.37,2,1,1,719517.83,1
553,East India,Female,46,4,562257.96,1,1,0,400316.32,0
865,North India,Male,38,8,0.0,1,1,0,386664.29,0
587,West India,Female,18,4,1096426.93,2,0,0,155781.61,1
684,West India,Male,36,7,269455.46,1,1,1,597375.17,0
796,East India,Female,49,6,166435.58,2,1,0,434359.64,0
610,South India,Male,41,3,0.0,2,0,1,386454.84,0
617,West India,Male,40,7,1235830.65,2,1,0,526766.75,0
733,South India,Female,18,6,282341.53,2,1,0,934625.07,0
669,North India,Male,28,3,121670.98,1,1,1,573174.76,0
694,North India,Male,40,5,109610.61,1,0,0,813424.04,0
642,North India,Female,40,6,496284.51,2,1,0,724479.96,0
